InvoiceNo,TotalAmount
539766,351.08
539825,9.35
539826,615.6
539828,23.8
539829,110.39999999999999
539831,108.63
539835,318.75
539836,135.34
539837,222.6
539839,5.7
539840,600.7200000000001
539856,1298.4
539858,610.8000000000001
539859,192.4
539864,134.55
539865,344.88
539867,172.24999999999997
539920,390.95
539921,20.3
539933,529.59
539946,128.7
539951,33.150000000000006
539952,26.15
539953,12.349999999999998
539954,121.61999999999999
539955,961.2299999999999
539957,1262.85
539958,5262.0599999999995
539978,354.64
539979,12.45
539980,0.0
539981,300.41999999999996
539982,256.61
539984,289.85
539985,968.77
539986,15.25
539987,6.95
539988,353.68999999999994
539989,3.75
539990,27.299999999999997
539991,78.7
539992,7.1
539993,307.3
539994,0.0
539995,0.0
539996,0.0
539997,0.0
539998,0.0
539999,0.0
540000,0.0
540001,474.65999999999997
540002,310.28000000000003
540003,368.79999999999995
540004,76.32000000000001
540005,190.56
540008,0.0
540009,0.0
540010,0.0
540011,0.0
540012,0.0
540013,299.59999999999997
540014,339.67999999999995
540015,510.8900000000001
540016,168.3
540017,215.41000000000003
540018,0.0
540019,413.68000000000006
540020,109.3
540021,516.97
540022,388.72
540023,794.66
540024,23.8
540025,323.04
540026,3900.62
540027,363.65999999999997
540028,284.6
540029,90.0
540031,431.88
540032,299.91999999999996
540033,871.4800000000001
540040,547.5600000000001
540043,173.39
540059,385.79999999999995
540060,203.09999999999997
540073,644.13
540093,112.30000000000001
540094,312.95
540095,201.94
540096,476.4799999999999
540098,160.38000000000002
540099,733.92
540100,0.0
540113,323.87
540114,243.39999999999998
540115,112.64999999999999
540116,10.129999999999999
540119,0.0
540120,969.3599999999999
540121,366.06
540122,1179.6000000000001
540126,1209.1000000000001
540130,393.9
540146,261.5
540148,364.8
540149,481.7
540150,38.25
540153,331.6
540154,1854.3899999999999
540157,1145.3300000000002
540159,72.0
540160,2574.48
540161,152.45
540162,95.65
540163,958.9300000000001
540166,660.0
540167,125.86
540168,445.21999999999997
540169,229.75
540170,170.4
540172,138.98
540173,116.0
540174,102.0
540175,1910.4
540176,3862.14
540178,556.07
540179,481.1399999999999
540180,107.89000000000001
540181,199.44
540182,229.56
540183,1220.4
540184,119.30000000000001
540185,344.80999999999995
540186,7.95
540187,653.86
540188,296.65999999999997
540227,4.95
540238,583.3699999999999
540239,835.11
540240,417.81000000000006
540241,0.0
540242,511.95000000000005
540245,379.43999999999994
540247,1048.85
540248,583.45
540249,305.74
540251,12.75
540252,0.0
540253,1263.72
540255,1331.7999999999997
540256,0.0
540257,238.55000000000004
540258,682.8
540259,417.29999999999995
540260,771.29
540261,730.88
540262,242.54999999999998
540263,169.8
540264,432.0
540265,253.1
540267,7011.379999999998
540268,1489.18
540269,186.0
540272,0.0
540273,563.1500000000001
540274,211.8
540275,1520.11
540276,1520.1100000000001
540277,3120.22
540278,433.04
540279,35.400000000000006
540280,143.0
540288,785.6500000000001
540316,464.82000000000005
540345,621.8999999999999
540348,224.11
540349,660.1500000000001
540350,108.45000000000002
540351,319.77
540352,2094.11
540353,499.88999999999993
540354,623.6800000000001
540355,3401.94
540356,513.86
540357,1374.46
540358,369.14
540359,377.7
540361,304.2
540362,162.70000000000005
540363,185.10000000000002
540364,317.05999999999995
540365,479.25
540369,0.0
540370,76.32000000000001
540371,309.55
540372,3527.6399999999994
540373,307.34999999999997
540374,303.36
540375,12.75
540383,406.7700000000001
540387,175.14999999999998
540395,237.65
540396,969.24
540397,236.01999999999998
540399,9.3
540401,797.5999999999999
540402,557.56
540404,301.65999999999997
540405,582.0
540406,495.0
540407,427.47
540408,637.5
540409,504.25
540410,387.4
540411,311.07000000000005
540412,303.0
540413,331.54999999999995
540414,603.0899999999999
540415,523.05
540416,149.41
540418,2688.7200000000003
540420,207.25
540452,325.44
540453,302.45000000000005
540454,368.52
540455,730.1600000000002
540456,188.00000000000003
540457,102.49999999999999
540458,2169.3900000000003
540459,479.1
540460,104.76
540461,122.10000000000001
540462,434.95
540463,334.92999999999995
540464,1429.9
540465,83.7
540466,306.0
540467,300.54
540468,2311.53
540469,1138.67
540471,688.4499999999999
540472,335.8
540473,716.11
540474,6.6
540475,141.48000000000002
540476,4.25
540477,304.24000000000007
540478,2970.0
540479,135.9
540480,816.2500000000001
540481,165.88
540482,285.28000000000003
540489,559.85
540493,300.74
540495,10.9
540496,328.53999999999996
540497,16.8
540498,268.79999999999995
540499,365.2
540500,390.29999999999995
540501,753.2599999999999
540502,625.04
540504,208.56
540505,313.15
540506,282.25
540507,1933.2000000000003
540508,146.55
540509,537.99
540510,104.25
540511,334.25999999999993
540512,142.23999999999998
540513,422.4
540514,431.77000000000004
540515,182.77999999999997
540516,267.20000000000005
540517,157.08999999999997
540518,97.5
540519,413.68
540520,195.45
540521,114.0
540522,301.28
540523,340.93999999999994
540524,660.3600000000001
540525,309.48
540526,229.47999999999996
540528,136.05
540529,479.0
540530,488.46000000000004
540531,119.49000000000001
540532,221.7
540533,141.04999999999998
540534,25.2
540536,145.5
540537,110.17999999999999
540538,279.02
540539,557.07
540540,169.35
540541,320.22
540542,78.19999999999999
540543,380.68
540544,73.5
540545,401.49
540546,686.48
540547,258.0
540548,179.1
540549,0.0
540550,1715.8499999999997
540551,4731.639999999999
540552,376.69999999999993
540553,344.93999999999994
540554,240.45000000000002
540556,379.84000000000003
540557,81.6
540558,0.0
540560,0.0
540561,326.78
540562,337.39
540563,175.2
540564,0.0
540565,102.0
540566,185.97
540567,332.41
540568,646.54
540595,326.82
540604,311.7099999999999
540630,217.75
540635,456.96999999999997
540636,212.0
540637,0.0
540638,0.0
540639,566.84
540640,167.59999999999994
540641,279.3
540642,1238.06
540644,827.1800000000001
540645,402.65999999999997
540646,2312.89
540647,1248.32
540648,969.8699999999999
540649,404.12
540650,0.0
540651,0.0
540653,250.0
540662,500.48
540664,263.0
540671,322.53000000000003
540672,780.4200000000001
540673,0.0
540674,0.0
540675,0.0
540676,0.0
540677,0.0
540678,0.0
540679,0.0
540680,434.0400000000001
540681,1787.82
540682,64.14
540683,0.0
540684,0.0
540685,10.05
540687,237.18999999999997
540688,234.00000000000003
540689,12797.52
540690,241.26
540691,1508.66
540692,352.51
540693,0.0
540694,0.0
540695,0.0
540696,0.0
540697,368.99999999999994
540698,4314.0199999999995
540699,0.0
540700,462.49999999999994
540701,602.4399999999999
540702,140.48999999999998
540703,511.46
540704,302.57
540732,144.12
540750,153.9
540753,69.7
540768,670.8
540769,144.26
540770,145.75000000000003
540777,110.94999999999999
540778,0.0
540779,252.42000000000002
540782,184.2
540785,3417.12
540789,871.1999999999999
540794,153.6
540795,355.8
540797,8.5
540798,727.3600000000001
540799,15.299999999999999
540800,302.36
540801,1147.1799999999998
540802,418.48
540803,426.90000000000003
540809,374.75
540813,415.54999999999995
540815,15160.900000000001
540816,364.9099999999999
540817,347.95
540818,7837.5
540819,23.85
540821,3195.7799999999997
540822,24.95
540823,288.5
540824,252.53999999999996
540825,62.13
540826,447.28
540827,344.13999999999993
540828,145.34
540829,113.63999999999999
540832,5032.29
540833,0.65
540834,1578.31
540835,154.9
540836,12.75
540838,425.09999999999997
540839,255.38
540840,108.66999999999999
540842,60.0
540844,71.5
540848,3808.77
540849,492.65
540851,102.95
540855,445.6
540856,812.2500000000001
540857,314.0
540858,92.4
540859,438.66999999999996
540862,202.35
540866,575.18
540900,250.65000000000003
540906,366.12
540907,1358.2899999999997
540908,721.9200000000001
540915,311.67
540939,2.46
540940,214.18
540943,220.32999999999998
540945,0.85
540946,547.5
540947,747.0599999999998
540951,676.6
540953,220.85
540954,174.15000000000003
540955,137.95000000000002
540957,342.46
540968,770.75
540970,197.65
540971,651.1599999999999
540972,392.7
540973,14.899999999999999
540974,112.08
540975,289.70000000000005
540976,919.98
540977,3716.17
540978,0.0
540979,554.75
540980,255.24999999999994
540981,287.46000000000004
540982,0.0
540983,1289.5
540984,148.35
540985,105.54
540986,408.2899999999999
540987,0.0
540990,258.40999999999997
540991,307.05
540992,436.22999999999996
540993,201.19
540994,704.59
540995,2700.92
540996,104.0
540997,130.84999999999997
540998,289.49999999999994
540999,1431.28
541000,0.0
541001,165.0
541002,188.69
541003,301.10999999999996
541004,171.45999999999998
541005,200.25000000000003
541006,323.15
541008,72.26
541010,195.13000000000002
541011,155.17
541012,271.09
541013,397.79
541014,222.96999999999997
541015,226.37
541018,310.26
541021,898.4999999999999
541038,301.14000000000004
541043,250.0
541086,353.6999999999999
541087,205.75000000000003
541088,692.82
541091,342.15
541093,753.4499999999999
541094,336.07
541103,596.0600000000001
541104,2751.16
541105,660.0
541106,259.20000000000005
541107,328.92
541108,76.32000000000001
541109,14.95
541110,342.60999999999996
541111,353.49999999999994
541112,386.04999999999995
541113,174.14999999999998
541114,175.2
541115,1608.6600000000003
541118,1.25
541119,127.80000000000001
541120,864.22
541121,225.9
541122,284.62
541123,534.5699999999999
541124,131.39999999999998
541125,47.5
541126,281.87999999999994
541127,191.10000000000002
541128,243.29999999999998
541129,273.26
541130,739.9699999999999
541131,629.41
541132,483.3500000000002
541133,466.64
541134,643.6
541135,179.10000000000002
541136,359.90000000000003
541137,332.64
541138,700.3100000000001
541139,313.2
541149,177.00000000000003
541172,345.85
541181,100.2
541202,448.95
541203,302.76
541204,322.58000000000004
541205,430.7
541206,10389.060000000001
541207,361.5
541208,272.64
541213,570.07
541214,487.70000000000005
541215,1547.5800000000002
541216,416.54
541217,111.9
541218,142.82
541219,3134.2799999999997
541220,16774.72
541221,1883.57
541223,254.54000000000002
541224,201.9
541225,234.62
541226,214.2
541227,349.2
541228,45.0
541236,3.35
541238,391.09999999999997
541239,487.9
541240,161.3
541241,191.94
541242,58.190000000000005
541243,69.6
541244,270.34
541246,22.200000000000003
541247,810.0
541248,8.52
541249,120.73
541250,35.28
541251,258.25
541252,203.29999999999998
541253,277.39
541255,4.25
541256,477.61
541258,361.9999999999999
541259,282.6
541260,144.99999999999997
541262,297.65999999999997
541263,759.0600000000002
541264,147.84999999999997
541265,430.04
541266,969.95
541267,613.22
541268,221.43999999999997
541269,1096.0
541270,155.95
541271,431.30000000000007
541272,110.45
541273,189.5
541274,493.45
541275,121.20000000000002
541276,165.0
541277,220.9
541278,167.40000000000003
541279,635.8
541280,1199.33
541281,64.99
541282,895.5
541283,170.46
541285,805.4499999999999
541286,475.2
541287,751.6
541288,264.65
541289,208.32000000000002
541290,103.56
541291,305.80999999999995
541292,375.15
541293,394.57
541294,157.2
541302,304.02
541316,111.35
541357,146.85
541362,311.47999999999996
541370,287.1
541371,322.78000000000003
541391,7.800000000000001
541400,412.85
541405,732.14
541406,416.08000000000004
541407,152.64000000000001
541408,316.5
541409,347.03999999999996
541410,1207.13
541411,9.75
541412,5.95
541413,201.16
541414,248.42
541417,262.96
541420,5.9
541421,4106.84
541422,2555.13
541423,3237.88
541424,2829.87
541425,79.2
541426,440.0
541427,405.0
541428,138.35000000000002
541429,302.21999999999997
541430,2271.6200000000003
541431,77183.6
541432,158.95
541434,465.58000000000004
541435,155.93
541436,315.0
541439,69.6
541473,305.52000000000004
541474,390.0
541479,707.8800000000001
541480,132.52
541481,293.63
541482,0.0
541483,107.45000000000002
541484,193.09
541485,290.8
541486,129.51
541487,0.0
541488,780.4999999999999
541489,577.3
541490,129.95
541491,681.0500000000001
541493,1933.9499999999998
541494,8.31
541495,386.2099999999999
541496,403.1499999999999
541497,2418.26
541500,145.23
541504,235.6
541505,15.0
541506,478.63999999999993
541507,277.10999999999996
541508,615.18
541509,141.65999999999997
541510,203.55
541511,128.82
541513,15.0
541516,1868.13
541517,63.0
541518,2919.51
541519,0.0
541520,238.5
541521,169.74
541522,330.20000000000005
541523,110.60000000000001
541524,594.6999999999999
541525,76.32000000000001
541530,523.9799999999999
541552,740.39
541564,192.26
541565,172.14999999999998
541566,833.4399999999999
541567,752.75
541568,305.6
541569,685.1199999999999
541570,7722.039999999999
541571,169.68
541574,212.72000000000003
541575,577.0200000000001
541576,112.92000000000002
541584,405.36
541585,275.5
541587,202.93000000000004
541588,487.44999999999993
541590,410.18000000000006
541591,309.94000000000005
541592,3882.4300000000003
541593,321.40000000000003
541594,295.04999999999995
541595,116.06
541596,767.05
541597,456.27
541600,0.0
541601,0.0
541602,166.68
541604,335.63
541605,114.6
541606,114.68
541607,29.43
541608,305.28000000000003
541609,74.9
541610,429.15
541611,528.48
541615,149.42000000000002
541631,1516.6799999999998
541648,337.7
541649,167.39000000000001
541652,5.5
541655,262.54999999999995
541657,87.75
541658,249.43
541659,178.95000000000002
541660,529.9100000000001
541664,330.9
541669,331.76
541670,2756.84
541671,398.6
541672,135.0
541673,120.6
541675,225.6
541676,530.48
541677,303.04
541678,115.80000000000001
541679,55.5
541680,1652.27
541681,229.47000000000003
541682,278.59999999999997
541683,330.48
541684,1761.18
541685,0.0
541686,377.29999999999995
541687,0.0
541690,42.2
541692,25.000000000000004
541695,3323.19
541696,2619.1400000000003
541697,0.0
541698,222.23999999999995
541699,301.96000000000004
541700,135.75
541702,0.0
541703,341.0
541706,304.02
541708,19.5
541709,441.15
541711,8060.299999999998
541712,125.13000000000001
541732,94.36
541756,661.58
541782,8.5
541783,728.1600000000001
541784,717.0199999999999
541785,85.6
541788,307.6
541789,7544.910000000001
541791,101.25
541792,301.99999999999994
541793,345.23999999999995
541794,138.55
541795,259.6
541796,318.5
541797,17.2
541798,387.87
541799,6.6
541800,169.74999999999997
541801,91.79999999999998
541802,0.0
541808,10.0
541809,2007.4400000000003
541810,524.1800000000001
541811,672.8599999999999
541812,357.12
541813,424.32
541814,748.94
541815,8.25
541816,614.38
541827,3388.21
541830,1767.85
541832,101.85
541835,161.8
541836,394.04999999999995
541837,153.0
541838,847.85
541839,376.30999999999995
541840,2.95
541841,161.03000000000003
541842,181.34999999999997
541843,1045.4
541844,215.16
541845,163.00000000000003
541846,323.09
541847,437.71
541848,497.47999999999996
541849,155.64
541850,244.3
541851,105.34000000000002
541853,224.75
541854,106.55
541855,469.18000000000006
541856,402.41999999999996
541857,514.5
541858,195.26
541859,265.18
541860,115.67999999999999
541862,265.85
541864,2375.42
541865,165.0
541866,417.31
541867,163.49999999999997
541869,883.83
541870,733.53
541871,842.66
541872,293.74
541873,155.0
541874,970.6
541875,301.28
541876,117.4
541877,486.10999999999996
541878,653.9499999999999
541879,301.29999999999995
541880,408.29999999999995
541881,66.93
541882,0.0
541883,904.6600000000001
541884,200.10000000000002
541886,481.4099999999999
541903,91.80000000000001
541916,241.86
541919,352.41999999999996
541932,2661.24
541946,309.43
541947,301.53000000000003
541948,206.98
541949,288.99
541950,523.3399999999999
541960,282.59999999999997
541962,162.05
541963,172.85000000000002
541965,1716.62
541966,304.09999999999997
541967,0.0
541968,387.27000000000004
541969,1363.6599999999999
541970,1285.6200000000001
541971,865.63
541972,431.62999999999994
541973,187.02000000000004
541974,163.04000000000002
541975,2439.76
541976,127.7
541977,379.7
541978,91.80000000000001
541979,282.44000000000005
541980,157.45000000000002
541981,190.2
541982,17.1
541983,15.0
541984,111.78
541985,215.78
541986,374.93
541987,483.86
541988,585.0
541989,417.6900000000001
541990,214.39999999999998
541991,323.44
541992,431.76
541993,604.37
541995,256.40999999999997
541996,333.08
541997,315.13
541998,227.43999999999997
541999,1569.0300000000002
542000,620.14
542001,723.5999999999999
542002,621.5999999999999
542003,1368.38
542004,88.80000000000001
542005,337.29999999999995
542006,581.66
542025,303.79999999999995
